shopid,shop_location,hashtag_list,show_free_shipping,name,description,itemid,type_name,type_price,type_normal_stock,type_sold,type_stock,time_stamp
5547415,臺,,True,【福臨軒】神明帽 8寸8 1尺3 1尺6 精緻版柳絲太子束冠 中壇元,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<精緻版柳絲太子束冠>>
📣📣📣束冠是戴在神像頭頂的髮髻(如圖一&二)，所以挑選只需依照神像的尺寸就可以
<<神像尺寸>>
8寸8神像戴$1050/頂
1尺3神像戴$1200/頂
1尺6神像戴$1400/頂
~~~以上售價不包含神像~~~

#中壇元帥 
#太子元帥 
#三太子
#各式戰甲 
#元帥帽 
#太子帽 
#太子槍 ",431171662,1尺3神尊戴柳絲,1279.4362,0,3,0,2022-05-05
5547415,臺,,True,【福臨軒】神明帽 8寸8 1尺3 1尺6 精緻版柳絲太子束冠 中壇元,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<精緻版柳絲太子束冠>>
📣📣📣束冠是戴在神像頭頂的髮髻(如圖一&二)，所以挑選只需依照神像的尺寸就可以
<<神像尺寸>>
8寸8神像戴$1050/頂
1尺3神像戴$1200/頂
1尺6神像戴$1400/頂
~~~以上售價不包含神像~~~

#中壇元帥 
#太子元帥 
#三太子
#各式戰甲 
#元帥帽 
#太子帽 
#太子槍 ",431171662,1尺3神尊戴柳絲,2336.26493,1,4,2,2022-05-05
5547415,臺,,True,【福臨軒】神明帽 8寸8 1尺3 1尺6 精緻版柳絲太子束冠 中壇元,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<精緻版柳絲太子束冠>>
📣📣📣束冠是戴在神像頭頂的髮髻(如圖一&二)，所以挑選只需依照神像的尺寸就可以
<<神像尺寸>>
8寸8神像戴$1050/頂
1尺3神像戴$1200/頂
1尺6神像戴$1400/頂
~~~以上售價不包含神像~~~

#中壇元帥 
#太子元帥 
#三太子
#各式戰甲 
#元帥帽 
#太子帽 
#太子槍 ",431171662,1尺6神尊戴柳絲,1603.69994,0,0,0,2022-05-05
5547415,臺,,True,【福臨軒】神明帽 8寸8 1尺3 1尺6 精緻版柳絲太子束冠 中壇元,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<精緻版柳絲太子束冠>>
📣📣📣束冠是戴在神像頭頂的髮髻(如圖一&二)，所以挑選只需依照神像的尺寸就可以
<<神像尺寸>>
8寸8神像戴$1050/頂
1尺3神像戴$1200/頂
1尺6神像戴$1400/頂
~~~以上售價不包含神像~~~

#中壇元帥 
#太子元帥 
#三太子
#各式戰甲 
#元帥帽 
#太子帽 
#太子槍 ",431171662,1尺6神尊戴柳絲,1830.89292,1,0,2,2022-05-05
5547415,臺,,False,【福臨軒】神明帽 神帽 7寸 8寸 精緻合金五佛帽 1尺3 1尺6 觀音佛祖,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<合金伍佛帽>>
<<神像頭圍尺寸>>
7寸頭圍$900/頂
8寸頭圍$1050/頂
📢神帽附贈流蘇/對📢

#佛帽 
#觀音神衣 
#觀音手珠 
#淨瓶",316014576,圖二 7寸頭,1629.04372,0,4,0,2022-05-05
5547415,臺,,False,【福臨軒】神明帽 神帽 7寸 8寸 精緻合金五佛帽 1尺3 1尺6 觀音佛祖,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<合金伍佛帽>>
<<神像頭圍尺寸>>
7寸頭圍$900/頂
8寸頭圍$1050/頂
📢神帽附贈流蘇/對📢

#佛帽 
#觀音神衣 
#觀音手珠 
#淨瓶",316014576,8寸頭,1650.1757,4,0,3,2022-05-05
5547415,臺,,True,【福臨軒】台灣製 3寸7 銅雙鳳福祿壽祖爐 公嬤爐 各式銅製敬茶台 敬茶杯 神明爐 公媽爐,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製銅雙鳳福祿壽祖先爐$1100/個
高3寸8分，寬3寸7
~~~售價不包含拍攝道具~~~

#銅製敬茶台 
#神明敬茶台 
#祖先敬茶台 
#敬茶杯 
#神明爐 
#公媽爐 
",483953430,台灣製銅雙鳳福祿壽,1958.90447,2,0,2,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 樹葉衣,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

8寸8神像穿平繡樹葉衣$600/套
1尺3神像穿平繡樹葉衣$800/套

#樹葉衣
",15036652566,8寸8神像穿平繡,628.80661,1,0,2,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 樹葉衣,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

8寸8神像穿平繡樹葉衣$600/套
1尺3神像穿平繡樹葉衣$800/套

#樹葉衣
",15036652566,1尺3神像穿平繡,1527.83342,1,0,1,2022-05-05
5547415,臺,,False,【福臨軒】凸繡 精緻版 乩身肚兜 白色 八卦肚兜 龍虎裙 乩身肚圍,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

凸繡 精緻版(白色)八卦肚+龍虎裙$1100/套
***整套販售 不拆賣***

#乩身
#八卦肚兜
#龍虎裙
#平繡
#濟公禪",2218105919,八卦肚+,1124.12554,1,0,2,2022-05-05
5547415,臺,,True,【福臨軒】桌裙 3尺5凸繡龍鳳桌裙 小龍桌圍 另有3尺半 4尺2平繡龍鳳桌裙 ,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

🎉🎉🎉桌裙為神位佛堂的三彩之一，所謂三彩則為上彩－八仙彩；中彩－帳籬（是指神位的刺繡布簾，在佛教則為佛幡）；下彩－桌裙。此三彩合應天地人三才，為圓滿之象徵。且下桌底下在宮壇來說，是為虎爺將軍之位所，在佛堂及居家來說，是為龍神地基福神之位所，都是💰💰💰招財納財之位，正所謂＂財不露白＂一般都會把下桌前方以桌裙加以覆蓋，以防財氣外洩，又可作為裝飾美化神位佛堂之用，使神位佛堂更顯莊嚴。一般神位道教建議使用龍圖桌裙，祖先可用財子壽（即福祿壽），佛教可用蓮花圖桌裙。
🔺🔺🔺此商品解說為福臨軒所有請勿盜用，延用請註明出處，彼此尊重才是善緣的開始，謝謝！🔺🔺🔺

3尺5 絨底凸繡龍鳳桌裙$1180/條
寬3尺5 高3尺1
📣📣📣凸繡桌裙加上封膜會比較蓬鬆，我們建議使用郵寄包裹會減少折痕也比較不傷到凸繡的部分，如果您堅持使用超取我們為了能在限制尺寸內包裝無法保證上述情形不會發生，請買家下標前先行衡量😊
***桌裙出貨一律附贈封上膠膜***

#桌圍 
#絨布底 
#正面龍
#桌裙 ",316537196,3尺5絨布底凸,1681.24469,8,4,4,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,7寸,995.05569,0,1,0,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,10寸,1755.05146,2,0,2,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,12寸,1938.98684,6,0,6,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,14寸,3693.91729,1,0,2,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,7寸,2365.7937,2,0,1,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,10寸,3016.72757,1,0,2,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,12寸,3620.68358,0,0,0,2022-05-05
5547415,臺,,True,【福臨軒】五營旗 五營座 另有太子甲旗 令旗 凸繡五方旗 龍虎旗 五峰旗 神轎五方旗 進香令旗 戰甲五營旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


7寸：平繡$900/組；凸繡$1500/組。
10寸：平繡$1050/組；凸繡$2000/組。
12寸：平繡$1350/組；凸繡$2250/組。
14寸：平繡$1900/組；凸繡$3400/組。
~~~尺寸多種，未提及歡迎聊聊詢問~~~

#凸繡五方旗 
#龍虎旗 
#五峰旗 
#神轎五方旗 
#進香令旗 
#戰甲五營旗 
",478857146,14寸,5334.00561,0,0,0,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 1尺6神衣 棉底手工蔥土地公神衣 福德正神五福衣 各式柳絲帽 宰相帽 紙帽 如意 相帽 ,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

1尺6神明穿14寸長棉底手工蔥五福衣$1200/件
~~~以上售價不含拍攝神像~~~

#柳絲帽 
#宰相帽 
#紙帽 
#如意 
#相帽 
#土地婆神衣
#1尺3",435510948,1尺6神尊穿(14寸)棉底手,2164.20048,5,0,7,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 粒鱗衣 粒鱗神衣+奉帽 8寸8 1尺3 1尺6 天上聖母 廣澤尊,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


8寸8神尊穿8寸長神衣+奉帽$1150/套
1尺3神尊穿12寸長神衣+奉帽$1400/套
1尺6神尊穿14寸長神衣+奉帽$1750/套
⭕粒鱗神衣整套販售，不拆賣⭕
~~~以上售價不含拍攝神像~~~
📌📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌📌

#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477931384,8寸8穿粒鱗神衣(下標前先,1629.45107,3,2,6,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 粒鱗衣 粒鱗神衣+奉帽 8寸8 1尺3 1尺6 天上聖母 廣澤尊,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


8寸8神尊穿8寸長神衣+奉帽$1150/套
1尺3神尊穿12寸長神衣+奉帽$1400/套
1尺6神尊穿14寸長神衣+奉帽$1750/套
⭕粒鱗神衣整套販售，不拆賣⭕
~~~以上售價不含拍攝神像~~~
📌📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌📌

#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477931384,1尺3穿粒鱗神衣(下標前先,2017.12385,7,31,5,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 粒鱗衣 粒鱗神衣+奉帽 8寸8 1尺3 1尺6 天上聖母 廣澤尊,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


8寸8神尊穿8寸長神衣+奉帽$1150/套
1尺3神尊穿12寸長神衣+奉帽$1400/套
1尺6神尊穿14寸長神衣+奉帽$1750/套
⭕粒鱗神衣整套販售，不拆賣⭕
~~~以上售價不含拍攝神像~~~
📌📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌📌

#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477931384,1尺6穿粒鱗神衣(下標前先,2641.18205,5,7,3,2022-05-05
